https://github.com/mileszs/wicked_pdf.git, 1272
https://github.com/paulasmuth/recommendify.git, 1232
https://github.com/JuanitoFatas/fast-ruby.git, 1044
https://github.com/brandonhilkert/sucker_punch.git, 1013
https://github.com/ZeroToHero-2014/Java, 911
https://github.com/hothero/awesome-rails-gem.git, 831
https://github.com/franzejr/best-ruby.git, 755
https://github.com/SquareSquash/java, 516
https://github.com/staruml/Java, 470
https://github.com/agileorbit-cookbooks/java, 428
https://github.com/cloudfoundry/java-buildpack, 402
https://github.com/docker-library/java, 396
https://github.com/17mon/java, 354
https://github.com/shakeelstha/java, 321
https://github.com/Nirman-Rathod/Java, 207
https://github.com/GitbookIO/javascript, 201
https://github.com/dockerfile/java, 199
https://github.com/Mann02/java, 140
https://github.com/copumpkin/java, 122
https://github.com/jpuppet/java, 112
https://github.com/vanruby/java, 41
https://github.com/shalinicr/Java, 33
https://github.com/BonsaiDen/JavaScript-Garden, 20
https://github.com/ndeloof/java, 14
https://github.com/cxxr/better-java, 1
https://github.com/liammclennan/JavaScript-Koans, 0
https://github.com/alexkhatilov/java, 0
https://github.com/akullpp/awesome-java, 0
https://github.com/cookbooks/java, 0
https://github.com/cokepluscarbon/Java, 0
https://github.com/airbnb/javascript, 0
